ESTIMATED THICKNESSES

Thickness of film 1 = 160.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 845.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
8.32402234636871526163e+02 1.94639683264498253301e+00 1.23557225884256185328e-02
8.35754189944134054713e+02 1.94639683264498253301e+00 1.19267840625559805312e-02
8.39106145251396583262e+02 1.94639683264498253301e+00 1.14978455366863425297e-02
8.42458100558659225499e+02 1.94639683264498253301e+00 1.10689070108167045281e-02
8.45810055865921867735e+02 1.94639683264498253301e+00 1.06399684849470665265e-02
8.49162011173184282598e+02 1.94639683264498253301e+00 1.02110299590774285250e-02
8.52513966480446924834e+02 1.94639683264498253301e+00 9.81930597754461856330e-03
8.55865921787709567070e+02 1.94639683264498253301e+00 9.42758199601180860161e-03
8.59217877094972095620e+02 1.94639683264498253301e+00 9.03585801447899863992e-03
8.62569832402234624169e+02 1.94639683264498253301e+00 8.64413403294618867823e-03
8.65921787709497266405e+02 1.94639683264498253301e+00 8.25241005141337871653e-03
8.69273743016759794955e+02 1.94639683264498253301e+00 7.86068606988056875484e-03
8.72625698324022323504e+02 1.94639683264498253301e+00 7.46896208834775879315e-03
8.75977653631284965741e+02 1.94639683264498253301e+00 7.07723810681494883146e-03
8.79329608938547494290e+02 1.94639683264498253301e+00 6.68551412528213886977e-03
8.82681564245810022840e+02 1.94639683264498253301e+00 6.29379014374932890807e-03
8.86033519553072665076e+02 1.94639683264498253301e+00 5.90206616221651894638e-03
8.89385474860335193625e+02 1.94639683264498253301e+00 5.51034218068370898469e-03
8.92737430167597722175e+02 1.94639683264498253301e+00 5.13180036835296504716e-03
8.96089385474860364411e+02 1.94639683264498253301e+00 4.75325855602222110963e-03
8.99441340782122892961e+02 1.94639683264498253301e+00 4.37471674369147717210e-03
9.02793296089385421510e+02 1.94639683264498253301e+00 3.99617493136073323456e-03
9.06145251396648063746e+02 1.94639683264498253301e+00 3.61763311902998973071e-03
9.09497206703910592296e+02 1.94639683264498253301e+00 3.24519934488201426681e-03
9.12849162011173234532e+02 1.94639683264498253301e+00 2.87276557073403880291e-03
9.16201117318435763082e+02 1.94639683264498253301e+00 2.50033179658606333901e-03
9.19553072625698291631e+02 1.94639683264498253301e+00 2.12789802243808787510e-03
9.22905027932960933867e+02 1.94639683264498253301e+00 1.75546424829011241120e-03
9.26256983240223462417e+02 1.94639683264498253301e+00 1.49013833438151185526e-03
9.29608938547485990966e+02 1.94639683264498253301e+00 1.22481242047291129932e-03
9.32960893854748633203e+02 1.94639683264498253301e+00 9.59486506564310743378e-04
9.36312849162011161752e+02 1.94639683264498253301e+00 6.94160592655710079017e-04
9.39664804469273690302e+02 1.94639683264498253301e+00 5.55328474124568063214e-04
9.43016759776536332538e+02 1.94639683264498253301e+00 4.16496355593426047410e-04
9.46368715083798861087e+02 1.94639683264498253301e+00 2.77664237062284031607e-04
9.49720670391061503324e+02 1.94639683264498253301e+00 1.38832118531142015803e-04
9.53072625698324031873e+02 1.94639683264498253301e+00 9.37508038335242170121e-27
9.56424581005586560423e+02 1.94639683264498253301e+00 9.37508038335242170121e-27
9.59776536312849202659e+02 1.94639683264498253301e+00 9.37508038335242170121e-27
9.63128491620111731208e+02 1.94639683264498253301e+00 9.37508038335242170121e-27
9.66480446927374259758e+02 1.94639683264498253301e+00 9.37508038335242170121e-27
9.69832402234636901994e+02 1.94639683264498253301e+00 9.37508038335242170121e-27
9.73184357541899430544e+02 1.94639683264498253301e+00 9.37508038335242170121e-27
9.76536312849161959093e+02 1.94639683264498253301e+00 9.37508038335242170121e-27
9.79888268156424601329e+02 1.94639683264498253301e+00 9.37508038335242170121e-27
9.83240223463687129879e+02 1.94639683264498253301e+00 9.37508038335242170121e-27
9.86592178770949772115e+02 1.94639683264498253301e+00 9.37508038335242170121e-27
9.89944134078212300665e+02 1.94639683264498253301e+00 9.37508038335242170121e-27
9.93296089385474829214e+02 1.94639683264498253301e+00 9.37508038335242170121e-27
9.96648044692737471451e+02 1.94639683264498253301e+00 9.37508038335242170121e-27
