ESTIMATED THICKNESSES

Thickness of film 1 = 166.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 280.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
8.56385869565217376476e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.60815217391304258854e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.65244565217391254919e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.69673913043478250984e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.74103260869565133362e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.78532608695652129427e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.82961956521739125492e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.87391304347826007870e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.91820652173913003935e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.96249999999999886313e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.00679347826086882378e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.05108695652173878443e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.09538043478260760821e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.13967391304347756886e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.18396739130434752951e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.22826086956521635329e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.27255434782608631394e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.31684782608695627459e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.36114130434782509838e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.40543478260869505903e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.44972826086956501968e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.49402173913043384346e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.53831521739130380411e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
9.58260869565217376476e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
